attack,level,dt_level,mal_nodes,is_malicious,method,node_id,R2_m,R3_m,R4_m,Rep_m,pi_m,KL_q_p_m,passed_gate_m,R2_s,R3_s,R4_s,Rep_s,pi_s,KL_q_p_s,passed_gate_s,count
label_flip,L1,D0,0,0,weighted_r4only,5,0.5,0.5,0.7132032265056105,8.634605786706938,8.634605786706938,0.33858115673065187,0.8,0.0,0.0,0.024428460238904375,2.1052482299790087,2.1052482299790087,0.03450357540129641,0.4000000000000001,5
label_flip,L1,D0,0,0,weighted_r4only,6,0.5,0.5,0.7151080771543038,8.704938446741414,8.704938446741414,0.3356891870498657,0.8,0.0,0.0,0.01917978239089431,1.5638821004528634,1.5638821004528634,0.027262508181218736,0.4000000000000001,5
label_flip,L1,D0,0,0,weighted_r4only,7,0.5,0.5,0.7105858759767799,8.331639369921472,8.331639369921472,0.34208838939666747,0.8,0.0,0.0,0.02045460271315632,1.6132464542054692,1.6132464542054692,0.029233160057736355,0.4000000000000001,5
label_flip,L1,D0,0,0,weighted_r4only,8,0.5,0.5,0.7165660277156566,8.911344524700732,8.911344524700732,0.3338071584701538,0.8,0.0,0.0,0.02305924703400893,2.043208849923128,2.043208849923128,0.03239135493266218,0.4000000000000001,5
label_flip,L1,D0,0,0,weighted_r4only,9,0.5,0.5,0.7168831971099106,8.890167446854967,8.890167446854967,0.3332752168178558,0.8,0.0,0.0,0.020882017355103297,1.7494613173805047,1.7494613173805047,0.029572001144057728,0.4000000000000001,5
label_flip,L1,D0,3,0,weighted,3,0.7310585786300049,1.0,0.6950691970001472,52.95245308224346,52.95245308224346,0.3640274167060852,0.4,0.0,0.0,0.016520203909133342,17.57429791382183,17.57429791382183,0.023837317855756827,0.48989794855663565,5
label_flip,L1,D0,3,0,weighted,4,0.7310585786300049,1.0,0.695260152674576,52.06591574711392,52.06591574711392,0.36363967657089236,0.4,0.0,0.0,0.012851268606373223,14.161393183633477,14.161393183633477,0.01845690208503343,0.48989794855663565,5
label_flip,L1,D0,3,0,weighted,5,0.7310585786300049,1.0,0.6925918033372913,51.28330041681121,51.28330041681121,0.36770185828208923,0.2,0.0,0.0,0.01926542760030907,20.465945365697344,20.465945365697344,0.02784483487222884,0.4000000000000001,5
label_flip,L1,D0,3,0,weighted,6,0.7310585786300049,1.0,0.693080598360319,50.3379488519404,50.3379488519404,0.3668346583843231,0.2,0.0,0.0,0.014773144960560166,16.479159663536326,16.479159663536326,0.021210341984853574,0.4000000000000001,5
label_flip,L1,D0,3,0,weighted,7,0.7310585786300049,1.0,0.6889117479628293,45.60246429420806,45.60246429420806,0.37281986474990847,0.2,0.0,0.0,0.012966975206659029,12.072706186642321,12.072706186642321,0.01887209827312785,0.4000000000000001,5
label_flip,L1,D0,3,0,weighted,8,0.7310585786300049,1.0,0.6931069441913422,51.65574279403033,51.65574279403033,0.36694817543029784,0.2,0.0,0.0,0.018985315640710237,19.56112800496411,19.56112800496411,0.02750550598655558,0.4000000000000001,5
label_flip,L1,D0,3,0,weighted,9,0.7310585786300049,1.0,0.6949771007816634,52.71980845691779,52.71980845691779,0.3641436278820038,0.2,0.0,0.0,0.016058067012565274,17.48267510532589,17.48267510532589,0.023126481211495888,0.4000000000000001,5
label_flip,L1,D0,3,0,weighted_r2only,3,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
label_flip,L1,D0,3,0,weighted_r2only,4,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
label_flip,L1,D0,3,0,weighted_r2only,5,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
label_flip,L1,D0,3,0,weighted_r2only,6,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
label_flip,L1,D0,3,0,weighted_r2only,7,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
label_flip,L1,D0,3,0,weighted_r2only,8,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
label_flip,L1,D0,3,0,weighted_r2only,9,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
label_flip,L1,D0,3,0,weighted_r4only,3,0.5,0.5,0.6720527391546387,5.470607928460289,5.470607928460289,0.3977436423301697,0.0,0.0,0.0,0.017196816223658574,1.11587709428647,1.11587709428647,0.025459011673901473,0.0,5
label_flip,L1,D0,3,0,weighted_r4only,4,0.5,0.5,0.6711914049880688,5.42127108847225,5.42127108847225,0.39904130101203916,0.0,0.0,0.0,0.017569722897040452,1.1266713205531973,1.1266713205531973,0.026047854594743045,0.0,5
label_flip,L1,D0,3,0,weighted_r4only,5,0.5,0.5,0.6687561832829149,5.30515983729416,5.30515983729416,0.402785050868988,0.2,0.0,0.0,0.02013095340901527,1.277022292378888,1.277022292378888,0.02991499083709025,0.4000000000000001,5
label_flip,L1,D0,3,0,weighted_r4only,6,0.5,0.5,0.6695102564003732,5.299683284859895,5.299683284859895,0.40148729681968687,0.0,0.0,0.0,0.015890963778600734,1.030372839007592,1.030372839007592,0.023534276455840816,0.0,5
label_flip,L1,D0,3,0,weighted_r4only,7,0.5,0.5,0.6680088445877835,5.208589683169158,5.208589683169158,0.40373666286468507,0.0,0.0,0.0,0.015950877153704236,0.997460686663033,0.997460686663033,0.023734571704245904,0.0,5
label_flip,L1,D0,3,0,weighted_r4only,8,0.5,0.5,0.671021449537782,5.4306127479138055,5.4306127479138055,0.39936168789863585,0.2,0.0,0.0,0.019227086713753994,1.2398831082949726,1.2398831082949726,0.028496326631340982,0.4000000000000001,5
label_flip,L1,D0,3,0,weighted_r4only,9,0.5,0.5,0.6716653944282396,5.44901282181214,5.44901282181214,0.39832876324653627,0.0,0.0,0.0,0.017412331693875762,1.1253965503516175,1.1253965503516175,0.025793414947359188,0.0,5
label_flip,L1,D0,3,1,weighted,0,0.7310585786300049,1.0,0.6036271133388688,7.705777421355215,7.705777421355215,0.5054283797740936,0.0,0.0,0.0,0.021254226068716717,3.050280808987287,3.050280808987287,0.03563052638733353,0.0,5
label_flip,L1,D0,3,1,weighted,1,0.7310585786300049,1.0,0.5786861608594361,6.011069546627319,6.011069546627319,0.5503961384296417,0.0,0.0,0.0,0.04668985967527107,4.334931210333279,4.334931210333279,0.08339952876726457,0.0,5
label_flip,L1,D0,3,1,weighted,2,0.7310585786300049,1.0,0.584170963410716,5.287935790371584,5.287935790371584,0.5385681450366974,0.0,0.0,0.0,0.026010495257976683,2.4495245273547828,2.4495245273547828,0.045037667889311156,0.0,5
label_flip,L1,D0,3,1,weighted_r2only,0,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
label_flip,L1,D0,3,1,weighted_r2only,1,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
label_flip,L1,D0,3,1,weighted_r2only,2,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
label_flip,L1,D0,3,1,weighted_r4only,0,0.5,0.5,0.5733167108715528,1.7603214293479659,1.7603214293479659,0.5570634722709655,0.0,0.0,0.0,0.022074851911236516,0.43762978204595937,0.43762978204595937,0.03870647059633825,0.0,5
label_flip,L1,D0,3,1,weighted_r4only,1,0.5,0.5,0.54987582417574,1.4936834640325052,1.4936834640325052,0.6026644587516785,0.0,0.0,0.0,0.05097234085994395,0.665810104058753,0.665810104058753,0.09759737393766252,0.0,5
label_flip,L1,D0,3,1,weighted_r4only,2,0.5,0.5,0.5742005864466702,1.793027277016219,1.793027277016219,0.5556814193725585,0.0,0.0,0.0,0.024418015766897422,0.5134583898493795,0.5134583898493795,0.04255380673001692,0.0,5
label_flip,L1,D0,5,0,weighted,5,0.7310585786300049,1.0,0.6719837636634537,36.03384579168513,36.03384579168513,0.39844549298286436,0.2,0.0,0.0,0.02866451219305306,17.74379328633389,17.74379328633389,0.04316785091003148,0.4000000000000001,5
label_flip,L1,D0,5,0,weighted,6,0.7310585786300049,1.0,0.6741066361605478,36.80193370160097,36.80193370160097,0.395120906829834,0.2,0.0,0.0,0.026010420598248905,17.23313948233787,17.23313948233787,0.038954815436665326,0.4000000000000001,5
label_flip,L1,D0,5,0,weighted,7,0.7310585786300049,1.0,0.6725364877085457,35.40542390109185,35.40542390109185,0.39743050932884216,0.0,0.0,0.0,0.025553693396771753,16.215357320966152,16.215357320966152,0.0383797958126659,0.0,5
label_flip,L1,D0,5,0,weighted,8,0.7310585786300049,1.0,0.6748904957904497,37.50335509532259,37.50335509532259,0.39397348165512086,0.2,0.0,0.0,0.026298868283052387,17.490123108148378,17.490123108148378,0.03932801040709251,0.4000000000000001,5
label_flip,L1,D0,5,0,weighted,9,0.7310585786300049,1.0,0.6737704927561843,36.88700572540692,36.88700572540692,0.3956859588623047,0.2,0.0,0.0,0.027106104523085973,17.684774130584756,17.684774130584756,0.04063799580161498,0.4000000000000001,5
label_flip,L1,D0,5,0,weighted_r2only,5,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
label_flip,L1,D0,5,0,weighted_r2only,6,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
label_flip,L1,D0,5,0,weighted_r2only,7,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
label_flip,L1,D0,5,0,weighted_r2only,8,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
label_flip,L1,D0,5,0,weighted_r2only,9,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
label_flip,L1,D0,5,0,weighted_r4only,5,0.5,0.5,0.5927248232701035,2.527957411798392,2.527957411798392,0.5267298698425293,0.0,0.0,0.0,0.05083370773741065,1.4471969556468753,1.4471969556468753,0.08625620026924453,0.0,5
label_flip,L1,D0,5,0,weighted_r4only,6,0.5,0.5,0.5935813605335183,2.546696032890476,2.546696032890476,0.5252306342124939,0.0,0.0,0.0,0.05050863861948011,1.4403891639015038,1.4403891639015038,0.08562560648110398,0.0,5
label_flip,L1,D0,5,0,weighted_r4only,7,0.5,0.5,0.5933659133441642,2.542996390836838,2.542996390836838,0.5256124377250672,0.0,0.0,0.0,0.0506284683179914,1.4468154574864784,1.4468154574864784,0.08583937414082497,0.0,5
label_flip,L1,D0,5,0,weighted_r4only,8,0.5,0.5,0.5934553581581156,2.5478719380278827,2.5478719380278827,0.5254926264286042,0.0,0.0,0.0,0.05083829762623955,1.4464921450920818,1.4464921450920818,0.08620728666400919,0.0,5
label_flip,L1,D0,5,0,weighted_r4only,9,0.5,0.5,0.5944333273133269,2.5970155009498326,2.5970155009498326,0.5239910304546356,0.0,0.0,0.0,0.05192915085836474,1.5169678831945963,1.5169678831945963,0.08786730922427147,0.0,5
label_flip,L1,D0,5,1,weighted,0,0.7310585786300049,1.0,0.5991881043891647,7.588693990009962,7.588693990009962,0.5132206857204438,0.0,0.0,0.0,0.027381171267200657,4.627251153649243,4.627251153649243,0.04559843781964131,0.0,5
label_flip,L1,D0,5,1,weighted,1,0.7310585786300049,1.0,0.5344662050431374,4.584926144131744,4.584926144131744,0.6411179780960083,0.0,0.0,0.0,0.08830996033607823,3.985420098226108,3.985420098226108,0.17392917474260014,0.0,5
label_flip,L1,D0,5,1,weighted,2,0.7310585786300049,1.0,0.589481574534193,5.902814421250217,5.902814421250217,0.5293462455272675,0.0,0.0,0.0,0.024107890093567095,3.0473543432031143,3.0473543432031143,0.040829619661820325,0.0,5
label_flip,L1,D0,5,1,weighted,3,0.7310585786300049,1.0,0.5733203345839144,5.669998342654871,5.669998342654871,0.5598920047283172,0.0,0.0,0.0,0.04788373428743486,4.722639959341623,4.722639959341623,0.08521422153845075,0.0,5
label_flip,L1,D0,5,1,weighted,4,0.7310585786300049,1.0,0.49054381358039534,1.3230585255501868,1.3230585255501868,0.7185438513755799,0.0,0.0,0.0,0.05609936031106722,1.7484439714512694,1.7484439714512694,0.1112695723342273,0.0,5
label_flip,L1,D0,5,1,weighted_r2only,0,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
label_flip,L1,D0,5,1,weighted_r2only,1,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
label_flip,L1,D0,5,1,weighted_r2only,2,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
label_flip,L1,D0,5,1,weighted_r2only,3,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
label_flip,L1,D0,5,1,weighted_r2only,4,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
label_flip,L1,D0,5,1,weighted_r4only,0,0.5,0.5,0.49954904561518276,0.981711654782505,0.981711654782505,0.7020203173160553,0.0,0.0,0.0,0.0645413460281455,0.8947046995315496,0.8947046995315496,0.12487381465941894,0.0,5
label_flip,L1,D0,5,1,weighted_r4only,1,0.5,0.5,0.496696800448282,0.9005316875797419,0.9005316875797419,0.7068508982658386,0.0,0.0,0.0,0.06005688728509667,0.732885074970838,0.732885074970838,0.11803673079188778,0.0,5
label_flip,L1,D0,5,1,weighted_r4only,2,0.5,0.5,0.4641331254766243,0.5008039635391122,0.5008039635391122,0.7700656414031982,0.0,0.0,0.0,0.03286428614822472,0.20155909197577912,0.20155909197577912,0.07026646606005181,0.0,5
label_flip,L1,D0,5,1,weighted_r4only,3,0.5,0.5,0.49596900743243133,0.8821731738732094,0.8821731738732094,0.7080141782760621,0.0,0.0,0.0,0.05865390967506551,0.704438068595043,0.704438068595043,0.11550488371042233,0.0,5
label_flip,L1,D0,5,1,weighted_r4only,4,0.5,0.5,0.4569695465019377,0.4849660391800915,0.4849660391800915,0.7878650307655335,0.0,0.0,0.0,0.044150982111331435,0.24089418022500547,0.24089418022500547,0.09753245871977025,0.0,5
stealth_amp,,D0,0,0,weighted,0,0.7310585786300049,1.0,0.7187712018545103,89.0095910229048,89.0095910229048,0.33076831698417664,0.8,0.0,0.0,0.02366519467421136,32.84566492448679,32.84566492448679,0.03356577512335958,0.4000000000000001,5
stealth_amp,,D0,0,0,weighted,1,0.7310585786300049,1.0,0.717528801933504,85.92280044402312,85.92280044402312,0.33242610692977903,0.8,0.0,0.0,0.02206767278263491,30.506209387129182,30.506209387129182,0.03128939892595028,0.4000000000000001,5
stealth_amp,,D0,0,0,weighted,2,0.7310585786300049,1.0,0.7203463035287999,95.70455726709622,95.70455726709622,0.3287539303302765,0.8,0.0,0.0,0.027337964633817515,46.08930695174521,46.08930695174521,0.038370838983081794,0.4000000000000001,5
stealth_amp,,D0,0,0,weighted,3,0.7310585786300049,1.0,0.7165694360244718,85.90764512583237,85.90764512583237,0.33382314443588257,0.8,0.0,0.0,0.023475865007518578,37.35870415020698,37.35870415020698,0.03305470606651661,0.4000000000000001,5
stealth_amp,,D0,0,0,weighted,4,0.7310585786300049,1.0,0.7180109450785687,89.17136158973406,89.17136158973406,0.3318793296813965,0.8,0.0,0.0,0.024853777636357748,38.89915821679732,38.89915821679732,0.03503942723590679,0.4000000000000001,5
stealth_amp,,D0,0,0,weighted,5,0.7310585786300049,1.0,0.7132143717140289,80.87227072013407,80.87227072013407,0.33855144381523133,0.8,0.0,0.0,0.02413474077513383,36.759441631132994,36.759441631132994,0.0340920325759646,0.4000000000000001,5
stealth_amp,,D0,0,0,weighted,6,0.7310585786300049,1.0,0.7153612889087502,80.74590829607048,80.74590829607048,0.3353387236595154,0.8,0.0,0.0,0.019282851153077468,25.400978210377858,25.400978210377858,0.02739186707303525,0.4000000000000001,5
stealth_amp,,D0,0,0,weighted,7,0.7310585786300049,1.0,0.7106637714951085,74.05151757625478,74.05151757625478,0.34197806715965273,0.8,0.0,0.0,0.020439426535993566,24.689698630795988,24.689698630795988,0.029208954100557023,0.4000000000000001,5
stealth_amp,,D0,0,0,weighted,8,0.7310585786300049,1.0,0.7168995432488507,86.35686934548903,86.35686934548903,0.3333432495594025,0.8,0.0,0.0,0.023099030989712166,37.59826821401697,37.59826821401697,0.032436966249726966,0.4000000000000001,5
stealth_amp,,D0,0,0,weighted,9,0.7310585786300049,1.0,0.7173206263391141,85.01420406162624,85.01420406162624,0.3326691746711731,0.8,0.0,0.0,0.02098438867509654,29.535363720051315,29.535363720051315,0.02971063858564664,0.4000000000000001,5
stealth_amp,,D0,0,0,weighted_r2only,0,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
stealth_amp,,D0,0,0,weighted_r2only,1,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
stealth_amp,,D0,0,0,weighted_r2only,2,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
stealth_amp,,D0,0,0,weighted_r2only,3,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
stealth_amp,,D0,0,0,weighted_r2only,4,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
stealth_amp,,D0,0,0,weighted_r2only,5,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
stealth_amp,,D0,0,0,weighted_r2only,6,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
stealth_amp,,D0,0,0,weighted_r2only,7,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
stealth_amp,,D0,0,0,weighted_r2only,8,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
stealth_amp,,D0,0,0,weighted_r2only,9,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
stealth_amp,,D0,0,0,weighted_r4only,0,0.5,0.5,0.7185063666824847,9.077390776145549,9.077390776145549,0.3311335504055023,0.8,0.0,0.0,0.023587939753470368,1.9596815842611077,1.9596815842611077,0.033465283070909776,0.4000000000000001,5
stealth_amp,,D0,0,0,weighted_r4only,1,0.5,0.5,0.7177329402593815,8.982909356019853,8.982909356019853,0.33214030861854554,0.8,0.0,0.0,0.02204330201942351,1.8364925438378459,1.8364925438378459,0.031246218435200174,0.4000000000000001,5
stealth_amp,,D0,0,0,weighted_r4only,2,0.5,0.5,0.7201719400532954,9.321442937955121,9.321442937955121,0.32899022102355957,0.8,0.0,0.0,0.027221129716686037,2.4404740560574867,2.4404740560574867,0.03821957679069004,0.4000000000000001,5
stealth_amp,,D0,0,0,weighted_r4only,3,0.5,0.5,0.7163314215853878,8.890530305857089,8.890530305857089,0.33415059447288514,0.8,0.0,0.0,0.02335919614686266,2.0407423755527674,2.0407423755527674,0.03291335412838189,0.4000000000000001,5
stealth_amp,,D0,0,0,weighted_r4only,4,0.5,0.5,0.7181196752081245,9.07307164390155,9.07307164390155,0.33171926736831664,0.8,0.0,0.0,0.0246734941105691,2.1445864596795188,2.1445864596795188,0.03479476240349526,0.4000000000000001,5
stealth_amp,,D0,0,0,weighted_r4only,5,0.5,0.5,0.7132032265056105,8.634605786706938,8.634605786706938,0.33858115673065187,0.8,0.0,0.0,0.024428460238904375,2.1052482299790087,2.1052482299790087,0.03450357540129641,0.4000000000000001,5
stealth_amp,,D0,0,0,weighted_r4only,6,0.5,0.5,0.7151080771543038,8.704938446741414,8.704938446741414,0.3356891870498657,0.8,0.0,0.0,0.01917978239089431,1.5638821004528634,1.5638821004528634,0.027262508181218736,0.4000000000000001,5
stealth_amp,,D0,0,0,weighted_r4only,7,0.5,0.5,0.7105858759767799,8.331639369921472,8.331639369921472,0.34208838939666747,0.8,0.0,0.0,0.02045460271315632,1.6132464542054692,1.6132464542054692,0.029233160057736355,0.4000000000000001,5
stealth_amp,,D0,0,0,weighted_r4only,8,0.5,0.5,0.7165660277156566,8.911344524700732,8.911344524700732,0.3338071584701538,0.8,0.0,0.0,0.02305924703400893,2.043208849923128,2.043208849923128,0.03239135493266218,0.4000000000000001,5
stealth_amp,,D0,0,0,weighted_r4only,9,0.5,0.5,0.7168831971099106,8.890167446854967,8.890167446854967,0.3332752168178558,0.8,0.0,0.0,0.020882017355103297,1.7494613173805047,1.7494613173805047,0.029572001144057728,0.4000000000000001,5
stealth_amp,,D0,3,0,weighted,3,0.7310585786300049,1.0,0.7191378941776219,89.76822688370187,89.76822688370187,0.3302022576332092,0.8,0.0,0.0,0.022604619956685446,37.22482455205972,37.22482455205972,0.0317251202771328,0.4000000000000001,5
stealth_amp,,D0,3,0,weighted,4,0.7310585786300049,1.0,0.7206168154482995,93.0238836169606,93.0238836169606,0.3282013416290283,0.8,0.0,0.0,0.02377074251223607,38.313247929709874,38.313247929709874,0.03342108203522309,0.4000000000000001,5
stealth_amp,,D0,3,0,weighted,5,0.7310585786300049,1.0,0.7143808401505704,83.0159904836662,83.0159904836662,0.3369096040725708,0.8,0.0,0.0,0.024066275491684355,39.13848819689039,39.13848819689039,0.03382809692058197,0.4000000000000001,5
stealth_amp,,D0,3,0,weighted,6,0.7310585786300049,1.0,0.7167336176350199,82.0348770795783,82.0348770795783,0.3333541989326477,0.8,0.0,0.0,0.017452230349708397,22.856612704168622,22.856612704168622,0.02476187879402792,0.4000000000000001,5
stealth_amp,,D0,3,0,weighted,7,0.7310585786300049,1.0,0.7121526854332783,75.70989657245052,75.70989657245052,0.3398312389850616,0.8,0.0,0.0,0.019148589604005117,23.994128765067536,23.994128765067536,0.027266791169880032,0.4000000000000001,5
stealth_amp,,D0,3,0,weighted,8,0.7310585786300049,1.0,0.7189536812024057,89.65152205681039,89.65152205681039,0.33044539093971254,0.8,0.0,0.0,0.022378230300509488,38.77160561288849,38.77160561288849,0.03125437571666156,0.4000000000000001,5
stealth_amp,,D0,3,0,weighted,9,0.7310585786300049,1.0,0.7199438141797495,88.83134853449071,88.83134853449071,0.3289632022380829,0.8,0.0,0.0,0.019677181702458264,28.847141923639857,28.847141923639857,0.027747361154993377,0.4000000000000001,5
stealth_amp,,D0,3,0,weighted_r2only,3,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
stealth_amp,,D0,3,0,weighted_r2only,4,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
stealth_amp,,D0,3,0,weighted_r2only,5,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
stealth_amp,,D0,3,0,weighted_r2only,6,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
stealth_amp,,D0,3,0,weighted_r2only,7,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
stealth_amp,,D0,3,0,weighted_r2only,8,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
stealth_amp,,D0,3,0,weighted_r2only,9,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
stealth_amp,,D0,3,0,weighted_r4only,3,0.5,0.5,0.7204956470610437,9.260325312492517,9.260325312492517,0.3283135235309601,0.8,0.0,0.0,0.022580836287488325,2.028431412427478,2.028431412427478,0.03165306888271127,0.4000000000000001,5
stealth_amp,,D0,3,0,weighted_r4only,4,0.5,0.5,0.7206344642224811,9.273632108892157,9.273632108892157,0.3281379103660583,0.8,0.0,0.0,0.022915356406911662,2.0141174321303157,2.0141174321303157,0.032227178071264004,0.4000000000000001,5
stealth_amp,,D0,3,0,weighted_r4only,5,0.5,0.5,0.7152245978172036,8.80348064189065,8.80348064189065,0.3357109010219574,0.8,0.0,0.0,0.023685040494233416,2.0977064379364885,2.0977064379364885,0.033295404962595795,0.4000000000000001,5
stealth_amp,,D0,3,0,weighted_r4only,6,0.5,0.5,0.7167523997679724,8.820789970971308,8.820789970971308,0.3333056211471558,0.8,0.0,0.0,0.016787616240816643,1.3665809452561894,1.3665809452561894,0.02383668401791089,0.4000000000000001,5
stealth_amp,,D0,3,0,weighted_r4only,7,0.5,0.5,0.7119137343919881,8.421421905911753,8.421421905911753,0.34013916850090026,0.8,0.0,0.0,0.01842581165976322,1.488460786421104,1.488460786421104,0.026211334834643142,0.4000000000000001,5
stealth_amp,,D0,3,0,weighted_r4only,8,0.5,0.5,0.7195413905484476,9.165479917419946,9.165479917419946,0.3296052098274231,0.8,0.0,0.0,0.02183490282464552,1.9810743412133018,1.9810743412133018,0.030522527368606937,0.4000000000000001,5
stealth_amp,,D0,3,0,weighted_r4only,9,0.5,0.5,0.7207899672250939,9.226060599855533,9.226060599855533,0.3277701556682587,0.8,0.0,0.0,0.01921656198878769,1.6490017289540126,1.6490017289540126,0.027068853599353085,0.4000000000000001,5
stealth_amp,,D0,3,1,weighted,0,0.7310585786300049,1.0,0.0007358797016630543,5.201960857078372e-08,5.201960857078372e-08,8.947998046875,0.0,0.0,0.0,0.0013310092287999226,9.467678054137952e-08,9.467678054137952e-08,1.7371369707952395,0.0,5
stealth_amp,,D0,3,1,weighted,1,0.7310585786300049,1.0,0.001737906842615103,1.3110017628483365e-07,1.3110017628483365e-07,7.513336181640625,0.0,0.0,0.0,0.002827742301910508,2.1883616229632446e-07,2.1883616229632446e-07,1.4025192961621278,0.0,5
stealth_amp,,D0,3,1,weighted,2,0.7310585786300049,1.0,0.00015436200798616138,1.0306024315927617e-08,1.0306024315927617e-08,9.594973945617676,0.0,0.0,0.0,0.00014703870490035342,9.841542246687074e-09,9.841542246687074e-09,1.5754098090517725,0.0,5
stealth_amp,,D0,3,1,weighted_r2only,0,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
stealth_amp,,D0,3,1,weighted_r2only,1,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
